age_as_printed,value,pdf_x_pt,pdf_y_pt,drawing_index
68.0005614202039,6.1316310773983105,250.44100952148438,322.5162658691406,456
68.14353793261179,6.1316310773983105,250.85951232910156,322.5162658691406,457
69.00070889317007,6.379542369384836,253.36851501464844,321.55477142333984,458
69.14359939134181,6.379542369384836,253.7867660522461,321.55477142333984,459
70.00068955064796,6.627778242709809,256.2955322265625,320.5920181274414,460
70.14349403458357,6.627778242709809,256.7135314941406,320.5920181274414,461
71.00049296666955,6.875561669320575,259.22203063964844,319.63101959228516,462
71.00049296666955,6.875561669320575,259.22203063964844,319.63101959228516,463
71.85791415046023,7.123793608326295,261.7317657470703,318.6682815551758,464
72.14377855454788,7.206239235451434,262.5685119628906,318.34852600097656,465
73.00077748663387,7.454410192508718,265.07701110839844,317.38602447509766,466
73.00078009312588,7.454410192508718,265.07701873779297,317.38602447509766,467
73.85803446142828,7.702323451654863,267.58626556396484,316.42452239990234,468
74.00083894536388,7.785024809531521,268.00426483154297,316.10377502441406,469
74.85775186321374,8.033065934053425,270.51251220703125,315.1417770385742,470
75.0006423613855,8.115576477446254,270.9307632446289,314.82176971435547,471
75.85807136465218,8.36413299779042,273.4405212402344,313.85777282714844,472
76.00087584858781,8.44676943939939,273.8585205078125,313.5372772216797,473
76.85804680914606,8.694942363616292,276.3675231933594,312.57476806640625,474
77.00093730731783,8.77770863776064,276.78577423095703,312.25376892089844,475
77.71521776970434,9.025492064371406,278.87652587890625,311.2927703857422,476
78.00065470910329,9.190894780124708,279.71202087402344,310.6512756347656,477
78.8579116838977,9.438937871806246,282.22127532958984,309.68927001953125,478
79.00080218206946,9.52163922968289,282.6395263671875,309.36852264404297,479
79.71508264445598,9.769552488829035,284.7302780151367,308.40702056884766,480
80.00094704854362,9.93508503711773,285.56702423095703,307.76502227783203,481
80.85828743108218,10.18280551462044,288.07652282714844,306.8042678833008,482
81.00117532276192,10.265634737872844,288.49476623535156,306.48302459716797,483
81.715200348932,10.513546029859356,290.5847702026367,305.5215301513672,484
82.00081452978725,10.678950712772291,291.42078399658203,304.8800277709961,485
82.71525659467804,10.926862004758817,293.5120086669922,303.9185333251953,486
83.00086816904127,11.092270621991005,294.34801483154297,303.27701568603516,487
83.71523464566391,11.340374695620966,296.4390182495117,302.3147735595703,488
84.00109904975156,11.505651513158156,297.27576446533203,301.67376708984375,489
84.71537951213807,11.753690670520427,299.36651611328125,300.71177673339844,490
85.00098848000931,11.918967488057604,300.2025146484375,300.0707702636719,491
85.71535495663196,12.167010579739141,302.29351806640625,299.1087646484375,492
86.0009639245032,12.332283462957065,303.1295166015625,298.4677734375,493
86.85796285658918,12.580777034193162,305.6380157470703,297.50402069091797,494
87.00093936899708,12.66347839206982,306.0565185546875,297.1832733154297,495
87.71547787409202,12.911391651215965,308.1480255126953,296.2217712402344,496
88.00125887043555,13.0767963341289,308.9845275878906,295.5802688598633,497
88.8582578025215,13.324707626115426,311.49302673339844,294.6187744140625,498
89.00114830069327,13.407408983992084,311.9112777709961,294.2980270385742,499
89.85823324701539,13.655387159405919,314.42002868652344,293.3362731933594,500
90.14384221488663,13.738088517282563,315.2560272216797,293.0155258178711,501
91.00118520391717,13.9861316089641,317.7655334472656,292.0535202026367,502
91.14398968785281,13.9861316089641,318.18353271484375,292.0535202026367,503
92.00115543542705,14.151469408449714,320.69252014160156,291.4122772216797,504
92.2153673743145,14.151469408449714,321.3195343017578,291.4122772216797,505
93.00129769540922,14.151469408449714,323.62001037597656,291.4122772216797,506
93.14427420781712,14.068832966840745,324.03851318359375,291.73277282714844,507
94.00093950892654,13.9861316089641,326.54603576660156,292.0535202026367,508
94.00102291667068,13.903493200195499,326.54627990722656,292.3740234375,509
94.71546758805346,13.655387159405919,328.63751220703125,293.3362731933594,510
95.21554132453656,13.57281366690502,330.1012649536133,293.6565246582031,511
95.57263854861174,13.118116522093018,331.1465148925781,295.4200134277344,512
96.07262627085868,12.663411508642497,332.6100158691406,297.18353271484375,513
96.21551676903044,12.663411508642497,333.0282669067383,297.18353271484375,514
96.4299815376423,12.167073528847197,333.65602111816406,299.1085205078125,515
96.71576253398581,11.75375755394775,334.4925231933594,300.7115173339844,516
96.92996925988922,11.257671370584688,335.11952209472656,302.6355285644531,517
97.14417598579266,11.009506315006291,335.74652099609375,303.59800720214844,518
97.28715249820056,10.513675862394749,336.16502380371094,305.5210266113281,519
97.42995698213616,10.017467715134813,336.58302307128906,307.4455108642578,520
97.5727614660718,9.52176709505865,337.0010223388672,309.36802673339844,521
97.7155659500074,9.025558947798714,337.4190216064453,311.2925109863281,522
97.85837043394301,8.529342931900288,337.83702087402344,313.21702575683594,523
98.00117491787864,8.033130850321115,338.25502014160156,315.1415252685547,524
